SITE_NO,SITE_ID,BU,SITE_NAME,REG,VP_DISTRICT,SITE_FULLNAME,YearMonth,RFID,SALE_TARGET,CLUSTER,LAT,LNG,CHANNEL
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202506,20250611213,2406267.816,HYP,16.5549953,104.7176597,B2B
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202507,20250711213,2425761.383,HYP,16.5549953,104.7176597,B2B
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202508,20250811213,2205934.275,HYP,16.5549953,104.7176597,B2B
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202509,20250911213,2366464.258,HYP,16.5549953,104.7176597,B2B
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202510,20251011213,2377781.121,HYP,16.5549953,104.7176597,B2B
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202511,20251111213,2563829.873,HYP,16.5549953,104.7176597,B2B
11213,11213,HYPERMARKET,Mukdahan,NE2,Pajaob Wongpakdee,11213-Mukdahan,202512,20251211213,2615895.926,HYP,16.5549953,104.7176597,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202601,20260111213,2137488.983,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202601,20260111213,5113796.959,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202602,20260211213,2012811.746,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202602,20260211213,5808215.868,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202603,20260311213,2113605.35,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202603,20260311213,5987063.668,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202604,20260411213,2318542.424,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202604,20260411213,5364436.835,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202605,20260511213,2173654.594,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202605,20260511213,6087075.443,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202606,20260611213,2025785.888,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202606,20260611213,6293780.335,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202607,20260711213,2456544.295,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202607,20260711213,6176341.952,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202608,20260811213,2484003.551,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202608,20260811213,5971694.599,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202609,20260911213,2517423.715,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202609,20260911213,5577587.222,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202610,20261011213,2520250.406,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202610,20261011213,5526585.727,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202611,20261111213,2488502.205,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202611,20261111213,5920604.907,,,,PJS
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202612,20261211213,2526189.729,,,,B2B
11213,11213,HYP,Mukdahan,,,11213-Mukdahan,202612,20261211213,5989500.708,,,,PJS
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202401,20240111214,1882690.745,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202402,20240211214,2180481.129,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202403,20240311214,2362907.763,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202404,20240411214,2096737.694,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202405,20240511214,3041375.635,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202406,20240611214,2700027.65,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202407,20240711214,2707277.903,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202408,20240811214,2641912.201,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202409,20240911214,2468889.257,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202410,20241011214,2925989.536,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202411,20241111214,2996967.096,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202412,20241211214,3461499.228,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202501,20250111214,2505477.54,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202502,20250211214,2897912.685,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202503,20250311214,3032929.096,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202504,20250411214,2948256.841,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202505,20250511214,3504685.878,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202506,20250611214,4063103.476,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202507,20250711214,4096019.338,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202508,20250811214,3724830.279,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202509,20250911214,3995893.179,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202510,20251011214,4015002.267,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202511,20251111214,4329154.884,HYP,,,B2B
11214,11214,HYPERMARKET,Nakhonsawan 2,C&W,Wichian  Nasungnoen,11214-Nakhonsawan 2,202512,20251211214,4417071.016,HYP,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202601,20260111214,789696.851,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202601,20260111214,2709210.28,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202602,20260211214,896932.322,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202602,20260211214,2551185.208,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202603,20260311214,924550.8501,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202603,20260311214,2678938.413,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202604,20260411214,828401.8528,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202604,20260411214,2938690.688,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202605,20260511214,939995.144,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202605,20260511214,2755049.227,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202606,20260611214,971915.4966,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202606,20260611214,2567629.587,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202607,20260711214,953780.1029,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202607,20260711214,3113604.379,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202608,20260811214,922177.4852,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202608,20260811214,3148408.254,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202609,20260911214,861317.5495,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202609,20260911214,3190767.42,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202610,20261011214,853441.656,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202610,20261011214,3194350.176,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202611,20261111214,914287.972,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202611,20261111214,3154110.177,,,,B2B
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202612,20261211214,924927.1893,,,,PJS
11214,11214,HYP,Nakhonsawan 2,,,11214-Nakhonsawan 2,202612,20261211214,3201878.109,,,,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202401,20240111215,4303141.177,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202402,20240211215,4983780.878,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202403,20240311215,5400741.318,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202404,20240411215,4792374.071,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202405,20240511215,6951470.265,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202406,20240611215,6171273.849,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202407,20240711215,6187845.271,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202408,20240811215,6038443.229,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202409,20240911215,5642976.178,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202410,20241011215,6687739.923,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202411,20241111215,6849968.618,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202412,20241211215,7911718.856,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202501,20250111215,4222059.104,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202502,20250211215,4883363.925,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202503,20250311215,5110884.331,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202504,20250411215,4968200.447,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202505,20250511215,5905856.541,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202506,20250611215,6846863.62,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202507,20250711215,6902331.176,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202508,20250811215,6276828.803,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202509,20250911215,6733605.432,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202510,20251011215,6765806.758,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202511,20251111215,7295195.227,HYP,16.0757791,103.6490376,B2B
11215,11215,HYPERMARKET,Roiet,NE1,NE1,11215-Roiet,202512,20251211215,7443345.469,HYP,16.0757791,103.6490376,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202601,20260111215,490274.0116,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202601,20260111215,4225030.637,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202602,20260211215,556849.8939,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202602,20260211215,3978589.533,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202603,20260311215,573996.5325,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202603,20260311215,4177821.468,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202604,20260411215,514303.5573,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202604,20260411215,4582906.79,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202605,20260511215,583584.9409,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202605,20260511215,4296516.766,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202606,20260611215,603402.3168,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202606,20260611215,4004234.646,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202607,20260711215,592143.1707,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202607,20260711215,4855685.802,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202608,20260811215,572523.0568,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202608,20260811215,4909962.666,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202609,20260911215,534738.8808,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202609,20260911215,4976022.054,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202610,20261011215,529849.2248,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202610,20261011215,4981609.386,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202611,20261111215,567624.9453,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202611,20261111215,4918854.852,,,,B2B
11215,11215,HYP,Roiet,,,11215-Roiet,202612,20261211215,574230.1783,,,,PJS
11215,11215,HYP,Roiet,,,11215-Roiet,202612,20261211215,4993349.245,,,,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202401,20240111216,1913554.527,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202402,20240211216,2216226.721,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202403,20240311216,2401643.956,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202404,20240411216,2131110.443,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202405,20240511216,3091234.252,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202406,20240611216,2744290.398,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202407,20240711216,2751659.508,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202408,20240811216,2685222.237,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202409,20240911216,2509362.851,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202410,20241011216,2973956.577,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202411,20241111216,3046097.704,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202412,20241211216,3518245.117,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202501,20250111216,1514002.595,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202502,20250211216,1751142.15,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202503,20250311216,1832729.469,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202504,20250411216,1781563.968,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202505,20250511216,2117801.269,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202506,20250611216,2455240.212,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202507,20250711216,2475130.512,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202508,20250811216,2250829.48,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202509,20250911216,2414626.572,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202510,20251011216,2426173.755,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202511,20251111216,2616008.974,HYP,14.5808929,100.4556404,B2B
11216,11216,HYPERMARKET,Angthong,C&W,Wichian  Nasungnoen,11216-Angthong,202512,20251211216,2669134.676,HYP,14.5808929,100.4556404,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202601,20260111216,40194.63779,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202601,20260111216,723112.5613,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202602,20260211216,45652.79671,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202602,20260211216,680934.2498,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202603,20260311216,47058.5472,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202603,20260311216,715032.728,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202604,20260411216,42164.6767,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202604,20260411216,784362.9435,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202605,20260511216,47844.64353,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202605,20260511216,735347.388,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202606,20260611216,49469.35181,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202606,20260611216,685323.4023,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202607,20260711216,48546.28167,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202607,20260711216,831048.979,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202608,20260811216,46937.74573,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202608,20260811216,840338.4458,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202609,20260911216,43840.04682,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202609,20260911216,851644.4878,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202610,20261011216,43439.17313,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202610,20261011216,852600.7577,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202611,20261111216,46536.17882,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202611,20261111216,841860.3404,,,,B2B
11216,11216,HYP,Angthong,,,11216-Angthong,202612,20261211216,47077.70242,,,,PJS
11216,11216,HYP,Angthong,,,11216-Angthong,202612,20261211216,854610.0305,,,,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202401,20240111217,4506681.31,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202402,20240211217,5219515.514,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202403,20240311217,5656198.334,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202404,20240411217,5019055.096,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202405,20240511217,7280277.321,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202406,20240611217,6463177.333,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202407,20240711217,6480532.589,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202408,20240811217,6324063.776,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202409,20240911217,5909890.99,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202410,20241011217,7004072.438,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202411,20241111217,7173974.609,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202412,20241211217,8285946.016,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202501,20250111217,3754350.18,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202502,20250211217,4342397.342,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202503,20250311217,4544713.619,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202504,20250411217,4417835.891,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202505,20250511217,5251620.838,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202506,20250611217,6088385.556,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202507,20250711217,6137708.558,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202508,20250811217,5581497.74,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202509,20250911217,5987673.821,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202510,20251011217,6016307.967,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202511,20251111217,6487052.133,HYP,16.4475976,103.5230049,B2B
11217,11217,HYPERMARKET,Kalasin,NE1,NE1,11217-Kalasin,202512,20251211217,6618790.669,HYP,16.4475976,103.5230049,B2B
